"","anem_obs","lat2","lon2"
"680",781,10.8597676138375,124.722699821475
"681",782,10.65284824072,124.78344855032
"682",783,10.87138919625,124.713980464733
"683",784,10.8698197826917,124.715895995033
"684",785,10.869102421,124.7163211077
"685",786,10.869833864275,124.715873105442
"686",787,10.8709498029125,124.7144657001
"687",788,10.634604655575,124.776410329275
"688",789,10.64152954845,124.777900236675
"689",790,10.6329104479,124.776876994863
"690",792,10.6530015554875,124.783921177725
"691",794,10.8734225342083,124.712044510517
"692",795,10.871516375,124.714153625
"693",796,10.8729648543562,124.711564707688
"694",797,10.8728525872313,124.711968044742
"695",798,10.8613448648125,124.72150655115
"696",799,10.8730569905667,124.7121728509
"697",800,10.8695146674333,124.716330869133
"698",801,10.869600169825,124.716117783688
"699",802,10.76453765297,124.785435756201
"700",803,10.8742603738875,124.71100295935
"701",804,10.8716718323125,124.714058161138
"702",805,10.86923125,124.71633925
"703",806,10.6332064143893,124.776551528561
"704",807,10.857498331325,124.72489926795
"705",808,10.8738574551929,124.710860604621
"706",809,10.869248308,124.716326859788
"707",810,10.86872323375,124.716563787675
"708",811,10.6327019742604,124.77662071819
"709",813,10.7998034911125,124.76815790345
"710",814,10.8734648418417,124.712119109475
"711",816,10.6342439288667,124.776746172892
"712",817,10.6940635456687,124.760293629956
